48	13	8	1
49	13	8	1
50	13	8	1
62	13	8	1
71	25	8	1
55	25	8	1
72	25	8	1
48	25	8	1
17	25	8	1
73	25	8	1
74	25	8	1
40	25	8	1
50	25	8	1
65	25	8	1
75	25	8	1
37	25	8	1
57	26	8	1
1	25	9	1
71	25	9	1
55	25	9	1
72	25	9	1
48	25	9	1
17	25	9	1
73	25	9	1
74	25	9	1
40	25	9	1
50	25	9	1
65	25	9	1
75	25	9	1
37	25	9	1
4	27	10	1
23	27	10	1
15	27	10	1
76	27	10	1
16	27	10	1
67	27	10	1
1	12	10	1
14	12	10	1
39	12	10	1
40	12	10	1
41	12	10	1
42	12	10	1
43	12	10	1
44	12	10	1
34	12	10	1
45	12	10	1
46	12	10	1
10	12	10	1
17	28	10	1
13	29	11	1
77	30	12	1
78	30	12	1
79	30	12	1
80	30	12	1
57	30	12	1
4	30	12	1
29	30	12	1
81	30	12	1
59	30	12	1
76	30	12	1
9	30	12	1
82	30	12	1
83	30	12	1
65	30	12	1
51	30	12	1
84	30	12	1
68	30	12	1
54	31	13	1
38	32	13	1
17	32	13	1
31	32	13	1
4	32	13	1
29	32	13	1
15	32	13	1
85	32	13	1
86	32	13	1
8	32	13	1
67	32	13	1
46	32	13	1
19	33	13	1
82	33	13	1
40	33	13	1
87	33	13	1
20	33	13	1
46	33	13	1
47	13	14	1
48	13	14	1
49	13	14	1
50	13	14	1
2	1	14	1
3	1	14	1
4	1	14	1
5	1	14	1
6	1	14	1
71	25	15	1
55	25	15	1
72	25	15	1
48	25	15	1
17	25	15	1
73	25	15	1
74	25	15	1
40	25	15	1
50	25	15	1
65	25	15	1
75	25	15	1
37	25	15	1
1	34	15	1
76	34	15	1
50	34	15	1
47	13	15	1
48	13	15	1
49	13	15	1
50	13	15	1
71	25	16	1
55	25	16	1
72	25	16	1
48	25	16	1
17	25	16	1
73	25	16	1
74	25	16	1
40	25	16	1
50	25	16	1
65	25	16	1
75	25	16	1
37	25	16	1
88	25	16	1
89	25	16	1
17	14	16	1
16	14	16	1
51	14	16	1
52	14	16	1
53	14	16	1
50	14	16	1
88	14	16	1
89	14	16	1
13	14	16	1
54	14	16	1
2	1	16	1
3	1	16	1
4	1	16	1
5	1	16	1
6	1	16	1
30	35	16	1
90	35	16	1
89	36	16	1
8	37	16	1
91	37	16	1
17	11	16	1
31	11	16	1
23	11	16	1
26	11	16	1
32	11	16	1
9	11	16	1
33	11	16	1
34	11	16	1
35	11	16	1
25	11	16	1
36	11	16	1
37	11	16	1
10	11	16	1
20	11	16	1
16	11	16	1
38	11	16	1
11	11	16	1
19	38	16	1
5	38	16	1
30	39	17	1
30	10	17	1
19	40	17	1
51	40	17	1
84	40	17	1
92	40	17	1
41	40	17	1
7	2	17	1
8	2	17	1
9	2	17	1
10	2	17	1
11	2	17	1
12	2	17	1
25	41	18	1
36	41	18	1
65	41	18	1
67	41	18	1
63	22	18	1
4	22	18	1
18	22	18	1
64	22	18	1
25	22	18	1
19	22	18	1
9	22	18	1
65	22	18	1
66	22	18	1
8	22	18	1
67	22	18	1
68	22	18	1
35	22	18	1
45	22	18	1
6	22	18	1
46	22	18	1
23	42	18	1
70	42	18	1
17	11	18	1
31	11	18	1
23	11	18	1
26	11	18	1
32	11	18	1
9	11	18	1
33	11	18	1
34	11	18	1
35	11	18	1
25	11	18	1
36	11	18	1
37	11	18	1
10	11	18	1
20	11	18	1
16	11	18	1
38	11	18	1
11	11	18	1
14	12	18	1
39	12	18	1
40	12	18	1
41	12	18	1
42	12	18	1
43	12	18	1
44	12	18	1
34	12	18	1
45	12	18	1
46	12	18	1
10	12	18	1
8	37	19	1
91	37	19	1
61	17	20	1
93	43	20	1
76	43	20	1
10	43	20	1
16	43	20	1
67	43	20	1
88	43	20	1
63	22	21	1
4	22	21	1
18	22	21	1
64	22	21	1
25	22	21	1
19	22	21	1
9	22	21	1
65	22	21	1
66	22	21	1
8	22	21	1
67	22	21	1
68	22	21	1
35	22	21	1
45	22	21	1
6	22	21	1
46	22	21	1
17	14	21	1
16	14	21	1
51	14	21	1
52	14	21	1
53	14	21	1
50	14	21	1
88	14	21	1
89	14	21	1
13	14	21	1
54	14	21	1
67	44	21	1
14	12	21	1
39	12	21	1
40	12	21	1
41	12	21	1
42	12	21	1
43	12	21	1
44	12	21	1
34	12	21	1
45	12	21	1
46	12	21	1
10	12	21	1
93	43	21	1
76	43	21	1
10	43	21	1
16	43	21	1
67	43	21	1
88	43	21	1
94	43	21	1
14	12	22	1
39	12	22	1
40	12	22	1
41	12	22	1
42	12	22	1
43	12	22	1
44	12	22	1
34	12	22	1
45	12	22	1
46	12	22	1
10	12	22	1
38	32	22	1
17	32	22	1
31	32	22	1
4	32	22	1
29	32	22	1
24	32	22	1
15	32	22	1
85	32	22	1
86	32	22	1
8	32	22	1
67	32	22	1
88	32	22	1
46	32	22	1
21	8	22	1
17	8	22	1
22	8	22	1
23	8	22	1
24	8	22	1
25	8	22	1
15	8	22	1
26	8	22	1
27	8	22	1
17	11	22	1
31	11	22	1
23	11	22	1
26	11	22	1
32	11	22	1
9	11	22	1
33	11	22	1
34	11	22	1
35	11	22	1
25	11	22	1
36	11	22	1
37	11	22	1
10	11	22	1
20	11	22	1
16	11	22	1
38	11	22	1
11	11	22	1
63	45	22	1
23	45	22	1
26	45	22	1
32	45	22	1
37	45	22	1
20	45	22	1
89	45	22	1
19	33	22	1
82	33	22	1
40	33	22	1
87	33	22	1
20	33	22	1
46	33	22	1
77	46	22	1
95	46	22	1
79	46	22	1
80	46	22	1
4	46	22	1
29	46	22	1
23	46	22	1
96	46	22	1
81	46	22	1
59	46	22	1
9	46	22	1
40	46	22	1
51	46	22	1
84	46	22	1
33	46	22	1
68	46	22	1
35	46	22	1
36	46	22	1
62	46	22	1
65	46	22	1
37	46	22	1
6	46	22	1
20	46	22	1
86	46	22	1
8	46	22	1
16	46	22	1
88	46	22	1
89	46	22	1
77	30	22	1
78	30	22	1
79	30	22	1
80	30	22	1
57	30	22	1
4	30	22	1
29	30	22	1
81	30	22	1
59	30	22	1
76	30	22	1
9	30	22	1
82	30	22	1
83	30	22	1
62	30	22	1
65	30	22	1
19	30	22	1
51	30	22	1
84	30	22	1
68	30	22	1
37	30	22	1
70	30	22	1
86	30	22	1
54	30	22	1
97	30	22	1
6	30	22	1
46	30	22	1
89	30	22	1
38	30	22	1
13	30	22	1
94	30	22	1
30	18	22	1
62	18	22	1
23	42	23	1
70	42	23	1
16	5	23	1
14	12	23	1
39	12	23	1
40	12	23	1
41	12	23	1
42	12	23	1
43	12	23	1
44	12	23	1
34	12	23	1
45	12	23	1
46	12	23	1
10	12	23	1
18	47	23	1
30	18	23	1
16	48	23	1
63	45	23	1
23	45	23	1
26	45	23	1
32	45	23	1
37	45	23	1
20	45	23	1
12	16	23	1
20	49	23	1
66	49	23	1
46	49	23	1
14	50	23	1
96	51	23	1
17	6	23	1
18	6	23	1
6	6	23	1
19	6	23	1
20	6	23	1
55	15	23	1
56	15	23	1
57	15	23	1
58	15	23	1
16	15	23	1
59	15	23	1
6	15	23	1
60	15	23	1
27	52	23	1
7	2	23	1
8	2	23	1
9	2	23	1
10	2	23	1
11	2	23	1
12	2	23	1
55	15	24	1
56	15	24	1
57	15	24	1
58	15	24	1
16	15	24	1
59	15	24	1
6	15	24	1
60	15	24	1
55	53	25	1
25	53	25	1
9	53	25	1
36	53	25	1
9	7	25	1
77	46	25	1
95	46	25	1
79	46	25	1
80	46	25	1
4	46	25	1
29	46	25	1
23	46	25	1
96	46	25	1
81	46	25	1
59	46	25	1
9	46	25	1
40	46	25	1
51	46	25	1
84	46	25	1
33	46	25	1
68	46	25	1
35	46	25	1
36	46	25	1
65	46	25	1
37	46	25	1
6	46	25	1
20	46	25	1
86	46	25	1
8	46	25	1
16	46	25	1
77	30	25	1
78	30	25	1
79	30	25	1
80	30	25	1
57	30	25	1
4	30	25	1
29	30	25	1
81	30	25	1
59	30	25	1
76	30	25	1
9	30	25	1
82	30	25	1
83	30	25	1
65	30	25	1
19	30	25	1
51	30	25	1
84	30	25	1
68	30	25	1
37	30	25	1
70	30	25	1
86	30	25	1
54	30	25	1
97	30	25	1
6	30	25	1
46	30	25	1
38	30	25	1
13	30	25	1
94	30	25	1
63	22	25	1
4	22	25	1
18	22	25	1
64	22	25	1
25	22	25	1
19	22	25	1
9	22	25	1
65	22	25	1
66	22	25	1
8	22	25	1
67	22	25	1
68	22	25	1
35	22	25	1
45	22	25	1
6	22	25	1
46	22	25	1
71	54	25	1
47	54	25	1
72	54	25	1
39	54	25	1
19	54	25	1
41	54	25	1
87	54	25	1
98	54	25	1
99	54	25	1
43	54	25	1
100	54	25	1
60	54	25	1
50	54	25	1
65	54	25	1
67	54	25	1
93	43	26	1
76	43	26	1
10	43	26	1
16	43	26	1
67	43	26	1
17	11	26	1
31	11	26	1
23	11	26	1
26	11	26	1
32	11	26	1
9	11	26	1
33	11	26	1
34	11	26	1
35	11	26	1
25	11	26	1
36	11	26	1
37	11	26	1
10	11	26	1
20	11	26	1
16	11	26	1
38	11	26	1
11	11	26	1
14	4	26	1
15	4	26	1
19	55	26	1
56	56	26	1
28	9	26	1
8	9	26	1
29	9	26	1
14	12	26	1
39	12	26	1
40	12	26	1
41	12	26	1
42	12	26	1
43	12	26	1
44	12	26	1
34	12	26	1
45	12	26	1
46	12	26	1
10	12	26	1
71	25	26	1
55	25	26	1
72	25	26	1
48	25	26	1
17	25	26	1
73	25	26	1
74	25	26	1
40	25	26	1
50	25	26	1
65	25	26	1
75	25	26	1
37	25	26	1
23	57	26	1
85	57	26	1
68	57	26	1
4	27	26	1
23	27	26	1
101	27	26	1
15	27	26	1
76	27	26	1
16	27	26	1
67	27	26	1
77	30	27	1
78	30	27	1
79	30	27	1
80	30	27	1
57	30	27	1
4	30	27	1
29	30	27	1
81	30	27	1
59	30	27	1
76	30	27	1
9	30	27	1
82	30	27	1
83	30	27	1
62	30	27	1
65	30	27	1
19	30	27	1
51	30	27	1
84	30	27	1
68	30	27	1
37	30	27	1
70	30	27	1
86	30	27	1
54	30	27	1
97	30	27	1
6	30	27	1
46	30	27	1
38	30	27	1
13	30	27	1
94	30	27	1
63	45	27	1
23	45	27	1
26	45	27	1
32	45	27	1
37	45	27	1
61	58	28	1
28	9	28	1
8	9	28	1
29	9	28	1
19	38	28	1
5	38	28	1
63	22	28	1
4	22	28	1
18	22	28	1
64	22	28	1
25	22	28	1
19	22	28	1
9	22	28	1
65	22	28	1
66	22	28	1
8	22	28	1
67	22	28	1
68	22	28	1
35	22	28	1
45	22	28	1
6	22	28	1
46	22	28	1
77	30	28	1
78	30	28	1
79	30	28	1
80	30	28	1
57	30	28	1
4	30	28	1
29	30	28	1
81	30	28	1
59	30	28	1
76	30	28	1
9	30	28	1
82	30	28	1
83	30	28	1
65	30	28	1
19	30	28	1
51	30	28	1
84	30	28	1
68	30	28	1
37	30	28	1
70	30	28	1
86	30	28	1
54	30	28	1
97	30	28	1
6	30	28	1
46	30	28	1
38	30	28	1
13	30	28	1
94	30	28	1
30	18	28	1
8	37	29	1
91	37	29	1
93	43	30	1
76	43	30	1
10	43	30	1
16	43	30	1
67	43	30	1
88	43	30	1
13	59	31	1
25	60	31	1
5	60	31	1
13	60	31	1
16	27	31	1
67	27	31	1
19	30	32	1
51	30	32	1
84	30	32	1
68	30	32	1
37	30	32	1
70	30	32	1
86	30	32	1
54	30	32	1
97	30	32	1
6	30	32	1
46	30	32	1
38	30	32	1
13	30	32	1
94	30	32	1
3	1	32	1
4	1	32	1
5	1	32	1
6	1	32	1
16	61	33	1
102	61	33	1
20	62	33	1
47	13	34	1
48	13	34	1
49	13	34	1
50	13	34	1
9	22	34	1
65	22	34	1
66	22	34	1
8	22	34	1
67	22	34	1
68	22	34	1
35	22	34	1
45	22	34	1
6	22	34	1
46	22	34	1
13	59	34	1
71	25	35	1
55	25	35	1
72	25	35	1
48	25	35	1
17	25	35	1
73	25	35	1
74	25	35	1
40	25	35	1
50	25	35	1
65	25	35	1
75	25	35	1
37	25	35	1
47	13	35	1
48	13	35	1
49	13	35	1
50	13	35	1
17	11	35	1
31	11	35	1
23	11	35	1
26	11	35	1
32	11	35	1
9	11	35	1
33	11	35	1
34	11	35	1
35	11	35	1
25	11	35	1
36	11	35	1
37	11	35	1
10	11	35	1
20	11	35	1
16	11	35	1
38	11	35	1
11	11	35	1
19	33	35	1
82	33	35	1
40	33	35	1
87	33	35	1
20	33	35	1
46	33	35	1
20	49	35	1
66	49	35	1
46	49	35	1
10	63	36	1
77	30	37	1
78	30	37	1
79	30	37	1
82	30	37	1
83	30	37	1
65	30	37	1
19	30	37	1
51	30	37	1
84	30	37	1
68	30	37	1
37	30	37	1
70	30	37	1
86	30	37	1
54	30	37	1
97	30	37	1
6	30	37	1
46	30	37	1
13	30	37	1
94	30	37	1
77	46	38	1
95	46	38	1
79	46	38	1
80	46	38	1
4	46	38	1
29	46	38	1
23	46	38	1
40	46	38	1
51	46	38	1
84	46	38	1
33	46	38	1
68	46	38	1
35	46	38	1
36	46	38	1
65	46	38	1
37	46	38	1
6	46	38	1
20	46	38	1
86	46	38	1
8	46	38	1
16	46	38	1
77	30	38	1
78	30	38	1
79	30	38	1
80	30	38	1
57	30	38	1
4	30	38	1
9	30	38	1
82	30	38	1
83	30	38	1
65	30	38	1
19	30	38	1
51	30	38	1
84	30	38	1
68	30	38	1
37	30	38	1
70	30	38	1
86	30	38	1
54	30	38	1
97	30	38	1
6	30	38	1
46	30	38	1
38	30	38	1
13	30	38	1
94	30	38	1
23	64	38	1
67	64	38	1
61	17	39	1
13	59	39	1
14	12	40	1
39	12	40	1
40	12	40	1
41	12	40	1
42	12	40	1
43	12	40	1
44	12	40	1
34	12	40	1
45	12	40	1
46	12	40	1
10	12	40	1
20	49	40	1
66	49	40	1
46	49	40	1
16	24	40	1
31	24	40	1
4	24	40	1
69	24	40	1
70	24	40	1
14	20	40	1
17	6	40	1
18	6	40	1
6	6	40	1
19	6	40	1
20	6	40	1
28	9	40	1
8	9	40	1
29	9	40	1
61	65	40	1
17	11	40	1
31	11	40	1
23	11	40	1
26	11	40	1
32	11	40	1
9	11	40	1
33	11	40	1
34	11	40	1
35	11	40	1
25	11	40	1
36	11	40	1
37	11	40	1
10	11	40	1
20	11	40	1
16	11	40	1
38	11	40	1
11	11	40	1
7	2	40	1
8	2	40	1
9	2	40	1
10	2	40	1
11	2	40	1
12	2	40	1
77	30	41	1
78	30	41	1
79	30	41	1
80	30	41	1
57	30	41	1
4	30	41	1
29	30	41	1
81	30	41	1
59	30	41	1
76	30	41	1
9	30	41	1
82	30	41	1
83	30	41	1
65	30	41	1
19	30	41	1
51	30	41	1
84	30	41	1
68	30	41	1
37	30	41	1
70	30	41	1
86	30	41	1
54	30	41	1
97	30	41	1
6	30	41	1
46	30	41	1
103	30	41	1
62	30	41	1
89	30	41	1
38	30	41	1
13	30	41	1
94	30	41	1
77	30	42	1
78	30	42	1
79	30	42	1
80	30	42	1
57	30	42	1
65	30	42	1
19	30	42	1
51	30	42	1
84	30	42	1
68	30	42	1
37	30	42	1
70	30	42	1
86	30	42	1
54	30	42	1
97	30	42	1
6	30	42	1
46	30	42	1
38	30	42	1
13	30	42	1
94	30	42	1
1	25	43	1
71	25	43	1
55	25	43	1
72	25	43	1
48	25	43	1
17	25	43	1
73	25	43	1
74	25	43	1
40	25	43	1
50	25	43	1
65	25	43	1
75	25	43	1
37	25	43	1
103	25	43	1
88	25	43	1
89	25	43	1
1	13	43	1
47	13	43	1
48	13	43	1
49	13	43	1
50	13	43	1
62	13	43	1
89	13	43	1
61	17	44	1
63	23	45	1
58	23	45	1
4	23	45	1
19	23	45	1
88	66	45	1
0	0	46	1
17	6	47	1
18	6	47	1
6	6	47	1
19	6	47	1
20	6	47	1
31	67	47	1
25	67	47	1
76	67	47	1
63	45	48	1
23	45	48	1
26	45	48	1
32	45	48	1
37	45	48	1
20	45	48	1
77	30	49	1
78	30	49	1
79	30	49	1
80	30	49	1
82	30	49	1
83	30	49	1
65	30	49	1
19	30	49	1
51	30	49	1
84	30	49	1
68	30	49	1
37	30	49	1
70	30	49	1
86	30	49	1
54	30	49	1
97	30	49	1
6	30	49	1
46	30	49	1
62	30	49	1
38	30	49	1
13	30	49	1
94	30	49	1
38	32	50	1
1	32	50	1
17	32	50	1
31	32	50	1
4	32	50	1
29	32	50	1
24	32	50	1
15	32	50	1
85	32	50	1
86	32	50	1
8	32	50	1
67	32	50	1
88	32	50	1
46	32	50	1
17	6	50	1
18	6	50	1
6	6	50	1
19	6	50	1
20	6	50	1
65	68	50	1
1	13	50	1
47	13	50	1
48	13	50	1
49	13	50	1
50	13	50	1
62	13	50	1
89	13	50	1
63	23	50	1
58	23	50	1
4	23	50	1
23	23	50	1
18	23	50	1
39	23	50	1
25	23	50	1
40	23	50	1
62	23	50	1
19	23	50	1
89	36	50	1
71	25	51	1
55	25	51	1
72	25	51	1
48	25	51	1
17	25	51	1
73	25	51	1
74	25	51	1
40	25	51	1
50	25	51	1
65	25	51	1
75	25	51	1
37	25	51	1
88	25	51	1
55	15	52	1
56	15	52	1
60	15	52	1
17	69	52	1
77	30	52	1
78	30	52	1
79	30	52	1
83	30	52	1
62	30	52	1
65	30	52	1
19	30	52	1
51	30	52	1
84	30	52	1
68	30	52	1
37	30	52	1
70	30	52	1
86	30	52	1
54	30	52	1
97	30	52	1
6	30	52	1
46	30	52	1
89	30	52	1
38	30	52	1
13	30	52	1
94	30	52	1
16	5	52	1
23	21	52	1
16	24	52	1
31	24	52	1
4	24	52	1
69	24	52	1
70	24	52	1
104	70	53	1
71	70	53	1
105	70	53	1
106	70	53	1
107	70	53	1
31	70	53	1
108	70	53	1
14	70	53	1
23	70	53	1
18	70	53	1
20	70	53	1
81	70	53	1
75	70	53	1
63	71	53	1
104	71	53	1
71	71	53	1
2	71	53	1
47	71	53	1
38	71	53	1
105	71	53	1
23	71	53	1
109	71	53	1
81	71	53	1
85	71	53	1
19	72	53	1
5	72	53	1
20	49	53	1
66	49	53	1
110	49	53	1
46	49	53	1
16	24	53	1
1	24	53	1
31	24	53	1
4	24	53	1
69	24	53	1
111	24	53	1
70	24	53	1
62	24	53	1
71	25	53	1
55	25	53	1
72	25	53	1
48	25	53	1
17	25	53	1
73	25	53	1
74	25	53	1
40	25	53	1
50	25	53	1
65	25	53	1
75	25	53	1
37	25	53	1
88	25	53	1
47	13	53	1
48	13	53	1
49	13	53	1
62	13	53	1
17	14	53	1
16	14	53	1
51	14	53	1
52	14	53	1
53	14	53	1
50	14	53	1
13	14	53	1
54	14	53	1
7	2	54	1
8	2	54	1
9	2	54	1
10	2	54	1
11	2	54	1
12	2	54	1
30	18	54	1
16	48	54	1
92	73	54	1
107	73	54	1
112	73	54	1
17	73	54	1
63	22	54	1
4	22	54	1
9	22	54	1
65	22	54	1
66	22	54	1
8	22	54	1
67	22	54	1
68	22	54	1
35	22	54	1
45	22	54	1
6	22	54	1
46	22	54	1
17	11	54	1
31	11	54	1
23	11	54	1
26	11	54	1
32	11	54	1
9	11	54	1
33	11	54	1
34	11	54	1
35	11	54	1
25	11	54	1
36	11	54	1
37	11	54	1
10	11	54	1
20	11	54	1
16	11	54	1
38	11	54	1
11	11	54	1
85	74	54	1
58	74	54	1
9	74	54	1
37	74	54	1
65	74	54	1
62	74	54	1
67	74	54	1
63	23	55	1
58	23	55	1
4	23	55	1
23	23	55	1
18	23	55	1
39	23	55	1
25	23	55	1
40	23	55	1
71	25	55	1
55	25	55	1
72	25	55	1
48	25	55	1
17	25	55	1
73	25	55	1
74	25	55	1
40	25	55	1
50	25	55	1
65	25	55	1
75	25	55	1
37	25	55	1
88	25	55	1
89	25	55	1
17	6	56	1
18	6	56	1
6	6	56	1
19	6	56	1
20	6	56	1
8	75	57	1
8	76	57	1
7	2	57	1
8	2	57	1
9	2	57	1
10	2	57	1
11	2	57	1
12	2	57	1
17	11	58	1
31	11	58	1
23	11	58	1
26	11	58	1
32	11	58	1
9	11	58	1
33	11	58	1
34	11	58	1
35	11	58	1
25	11	58	1
36	11	58	1
37	11	58	1
10	11	58	1
20	11	58	1
16	11	58	1
38	11	58	1
11	11	58	1
19	72	58	1
5	72	58	1
21	8	58	1
17	8	58	1
22	8	58	1
23	8	58	1
24	8	58	1
25	8	58	1
15	8	58	1
26	8	58	1
27	8	58	1
17	6	58	1
18	6	58	1
6	6	58	1
19	6	58	1
20	6	58	1
96	77	59	1
17	14	59	1
16	14	59	1
51	14	59	1
52	14	59	1
53	14	59	1
50	14	59	1
89	14	59	1
13	14	59	1
54	14	59	1
93	43	59	1
76	43	59	1
10	43	59	1
16	43	59	1
67	43	59	1
20	62	59	1
62	19	60	1
14	20	60	1
23	21	60	1
63	22	60	1
4	22	60	1
18	22	60	1
64	22	60	1
25	22	60	1
19	22	60	1
9	22	60	1
65	22	60	1
66	22	60	1
8	22	60	1
67	22	60	1
68	22	60	1
35	22	60	1
45	22	60	1
6	22	60	1
46	22	60	1
63	23	60	1
58	23	60	1
4	23	60	1
23	23	60	1
18	23	60	1
39	23	60	1
25	23	60	1
40	23	60	1
62	23	60	1
19	23	60	1
16	24	60	1
31	24	60	1
4	24	60	1
69	24	60	1
62	24	60	1
70	24	60	1
17	11	61	1
31	11	61	1
23	11	61	1
26	11	61	1
32	11	61	1
9	11	61	1
33	11	61	1
34	11	61	1
35	11	61	1
25	11	61	1
36	11	61	1
37	11	61	1
10	11	61	1
20	11	61	1
16	11	61	1
38	11	61	1
11	11	61	1
77	46	61	1
95	46	61	1
79	46	61	1
80	46	61	1
4	46	61	1
29	46	61	1
23	46	61	1
96	46	61	1
81	46	61	1
59	46	61	1
9	46	61	1
40	46	61	1
51	46	61	1
84	46	61	1
33	46	61	1
68	46	61	1
35	46	61	1
36	46	61	1
65	46	61	1
37	46	61	1
6	46	61	1
20	46	61	1
86	46	61	1
8	46	61	1
62	46	61	1
16	46	61	1
7	2	61	1
8	2	61	1
9	2	61	1
10	2	61	1
11	2	61	1
12	2	61	1
30	18	61	1
62	18	61	1
88	66	61	1
47	13	61	1
48	13	61	1
49	13	61	1
50	13	61	1
62	13	61	1
89	13	61	1
71	25	62	1
55	25	62	1
72	25	62	1
48	25	62	1
17	25	62	1
73	25	62	1
74	25	62	1
40	25	62	1
50	25	62	1
65	25	62	1
75	25	62	1
37	25	62	1
77	46	63	1
95	46	63	1
79	46	63	1
80	46	63	1
4	46	63	1
29	46	63	1
23	46	63	1
96	46	63	1
81	46	63	1
59	46	63	1
9	46	63	1
40	46	63	1
51	46	63	1
84	46	63	1
33	46	63	1
68	46	63	1
35	46	63	1
36	46	63	1
65	46	63	1
37	46	63	1
6	46	63	1
20	46	63	1
86	46	63	1
8	46	63	1
16	46	63	1
88	46	63	1
61	17	63	1
30	18	64	1
2	1	64	1
3	1	64	1
4	1	64	1
5	1	64	1
6	1	64	1
62	25	64	1
63	23	64	1
58	23	64	1
4	23	64	1
23	23	64	1
18	23	64	1
39	23	64	1
25	23	64	1
40	23	64	1
62	23	64	1
25	41	64	1
36	41	64	1
65	41	64	1
103	41	64	1
67	41	64	1
17	11	65	1
31	11	65	1
23	11	65	1
26	11	65	1
32	11	65	1
9	11	65	1
33	11	65	1
34	11	65	1
35	11	65	1
25	11	65	1
36	11	65	1
37	11	65	1
113	11	65	1
114	11	65	1
10	11	65	1
20	11	65	1
16	11	65	1
38	11	65	1
11	11	65	1
115	25	65	1
25	25	65	1
71	25	65	1
55	25	65	1
72	25	65	1
48	25	65	1
17	25	65	1
116	25	65	1
73	25	65	1
74	25	65	1
40	25	65	1
50	25	65	1
65	25	65	1
111	25	65	1
75	25	65	1
44	25	65	1
117	25	65	1
110	25	65	1
16	25	65	1
37	25	65	1
118	25	65	1
119	25	65	1
120	25	65	1
121	25	65	1
113	25	65	1
103	25	65	1
122	25	65	1
88	25	65	1
89	25	65	1
123	25	65	1
124	25	65	1
125	25	65	1
126	25	65	1
127	25	65	1
128	25	65	1
77	30	65	1
78	30	65	1
129	30	65	1
79	30	65	1
80	30	65	1
57	30	65	1
4	30	65	1
29	30	65	1
81	30	65	1
59	30	65	1
76	30	65	1
9	30	65	1
82	30	65	1
83	30	65	1
62	30	65	1
65	30	65	1
19	30	65	1
51	30	65	1
84	30	65	1
68	30	65	1
37	30	65	1
130	30	65	1
113	30	65	1
123	30	65	1
124	30	65	1
125	30	65	1
126	30	65	1
70	30	65	1
86	30	65	1
127	30	65	1
128	30	65	1
54	30	65	1
97	30	65	1
6	30	65	1
46	30	65	1
131	30	65	1
132	30	65	1
133	30	65	1
134	30	65	1
31	30	65	1
135	30	65	1
136	30	65	1
137	30	65	1
138	30	65	1
139	30	65	1
140	30	65	1
103	30	65	1
89	30	65	1
38	30	65	1
13	30	65	1
94	30	65	1
95	46	65	1
79	46	65	1
80	46	65	1
4	46	65	1
29	46	65	1
23	46	65	1
96	46	65	1
81	46	65	1
59	46	65	1
9	46	65	1
40	46	65	1
51	46	65	1
84	46	65	1
33	46	65	1
68	46	65	1
35	46	65	1
36	46	65	1
62	46	65	1
65	46	65	1
37	46	65	1
119	46	65	1
113	46	65	1
123	46	65	1
124	46	65	1
125	46	65	1
126	46	65	1
